# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = Continuous_State_Navigation_Agent_stan_model
# start_datetime = 2026-09-06 18:12:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 300
#     num_warmup = 300
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = output/model_family_acceptance/continuous/pipeline_output/12_execute_output/continuous_navigation/stan/simulation_data/Continuous_State_Navigation_Agent_stan_data.json
# init = 2 (Default)
# random
#   seed = 42
# output
#   file = /private/tmp/claude-501/-Users-hum-Documents-GitHub-HumOS/61e99712-2be6-42f2-9983-d73d6ffca46e/scratchpad/wt/GeneralizedNotationNotation/output/model_family_acceptance/continuous/pipeline_output/11_render_output/continuous_navigation/stan/output/model_family_acceptance/continuous/pipeline_output/12_execute_output/continuous_navigation/stan/simulation_data/cmdstan/Continuous_State_Navigation_Agent_stan-20260906111255.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = --filename-in-msg=Continuous_State_Navigation_Agent_stan.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,obs_noise_scale,mu.1.1,mu.2.1,mu.3.1,mu.4.1,mu.5.1,mu.6.1,mu.7.1,mu.8.1,mu.9.1,mu.10.1,mu.11.1,mu.12.1,mu.13.1,mu.14.1,mu.15.1,mu.1.2,mu.2.2,mu.3.2,mu.4.2,mu.5.2,mu.6.2,mu.7.2,mu.8.2,mu.9.2,mu.10.2,mu.11.2,mu.12.2,mu.13.2,mu.14.2,mu.15.2,P.1.1.1,P.2.1.1,P.3.1.1,P.4.1.1,P.5.1.1,P.6.1.1,P.7.1.1,P.8.1.1,P.9.1.1,P.10.1.1,P.11.1.1,P.12.1.1,P.13.1.1,P.14.1.1,P.15.1.1,P.1.2.1,P.2.2.1,P.3.2.1,P.4.2.1,P.5.2.1,P.6.2.1,P.7.2.1,P.8.2.1,P.9.2.1,P.10.2.1,P.11.2.1,P.12.2.1,P.13.2.1,P.14.2.1,P.15.2.1,P.1.1.2,P.2.1.2,P.3.1.2,P.4.1.2,P.5.1.2,P.6.1.2,P.7.1.2,P.8.1.2,P.9.1.2,P.10.1.2,P.11.1.2,P.12.1.2,P.13.1.2,P.14.1.2,P.15.1.2,P.1.2.2,P.2.2.2,P.3.2.2,P.4.2.2,P.5.2.2,P.6.2.2,P.7.2.2,P.8.2.2,P.9.2.2,P.10.2.2,P.11.2.2,P.12.2.2,P.13.2.2,P.14.2.2,P.15.2.2,log_lik
-14.815498,0.95961957,0.9882832,1,1,0,15.064693,1.1412466,0.36863934,0.55019112,0.98164743,1.2296532,1.5339247,1.7430369,1.7050968,2.0226326,1.8467596,1.5768479,1.6467784,1.9686031,2.0722218,1.8277965,1.6770677,-0.35656208,-0.075199395,0.45894877,0.75081094,1.0603706,1.2205621,1.4335912,1.5222708,1.769449,1.729209,1.7496604,1.8159505,1.9355461,1.761355,2.1374599,0.092916528,0.063454035,0.05689418,0.055195576,0.054739178,0.054615341,0.054581651,0.054572479,0.054569981,0.054569301,0.054569116,0.054569065,0.054569052,0.054569048,0.054569047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092916528,0.063454035,0.05689418,0.055195576,0.054739178,0.054615341,0.054581651,0.054572479,0.054569981,0.054569301,0.054569116,0.054569065,0.054569052,0.054569048,0.054569047,-13.861648
-14.467692,1,0.9882832,1,1,0,14.90829,1.062043,0.3734558,0.54769031,0.980319,1.2276379,1.5346427,1.7451167,1.7033422,2.0273858,1.8450598,1.5681296,1.6407996,1.9708224,2.0757198,1.8241086,1.6701206,-0.36122074,-0.08367891,0.45289427,0.74374252,1.0551039,1.2148153,1.4300695,1.5184163,1.7700049,1.7267902,1.7468878,1.8142807,1.9362678,1.7569376,2.1426929,0.087597778,0.059939914,0.054019913,0.052550379,0.05217268,0.052074744,0.052049292,0.052042673,0.052040951,0.052040504,0.052040387,0.052040357,0.052040349,0.052040347,0.052040347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087597778,0.059939914,0.054019913,0.052550379,0.05217268,0.052074744,0.052049292,0.052042673,0.052040951,0.052040504,0.052040387,0.052040357,0.052040349,0.052040347,0.052040347,-13.541507
-13.625229,1,0.9882832,2,3,0,14.267354,0.53699691,0.40886877,0.51434325,0.96662438,1.2089147,1.544731,1.7658349,1.6837102,2.0750842,1.8229956,1.4828825,1.5932278,2.0042593,2.1117713,1.7844292,1.6053865,-0.39547352,-0.15911482,0.40519444,0.68543173,1.0164226,1.1701132,1.4073255,1.4897282,1.7837944,1.705747,1.7238303,1.8030128,1.947397,1.7144662,2.1996331,0.048491711,0.034752124,0.032871818,0.032585062,0.032540634,0.032533734,0.032532662,0.032532496,0.03253247,0.032532466,0.032532465,0.032532465,0.032532465,0.032532465,0.032532465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048491711,0.034752124,0.032871818,0.032585062,0.032540634,0.032533734,0.032532662,0.032532496,0.03253247,0.032532466,0.032532465,0.032532465,0.032532465,0.032532465,0.032532465,-11.933112
-13.408067,0.99913542,0.9882832,2,3,0,13.630522,0.65527491,0.40031743,0.5257961,0.97061005,1.2141419,1.5411579,1.7597058,1.6899902,2.060761,1.8305351,1.5079224,1.6051602,1.9923631,2.1010759,1.7969634,1.6238711,-0.38720234,-0.13777236,0.41736608,0.70084604,1.0256909,1.1814598,1.4121705,1.4968413,1.7784637,1.7117394,1.73003,1.8055234,1.943498,1.726988,2.1818283,0.057934841,0.04077369,0.038055836,0.03756969,0.037480913,0.03746464,0.037461655,0.037461107,0.037461007,0.037460988,0.037460985,0.037460984,0.037460984,0.037460984,0.037460984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057934841,0.04077369,0.038055836,0.03756969,0.037480913,0.03746464,0.037461655,0.037461107,0.037461007,0.037460988,0.037460985,0.037460984,0.037460984,0.037460984,0.037460984,-12.131777
-13.44843,0.99451328,0.9882832,2,3,0,13.452489,0.72856946,0.39519554,0.53134425,0.97278856,1.2170416,1.5394637,1.7564415,1.6931552,2.0532434,1.8341887,1.5212861,1.612223,1.9866911,2.0953504,1.8033124,1.6339064,-0.38224825,-0.126224,0.42443113,0.70959483,1.0312876,1.1880455,1.4153087,1.5010086,1.7759995,1.7149422,1.7335002,1.8071083,1.9416066,1.7336178,2.1726983,0.063590873,0.044387133,0.041118097,0.040485346,0.040359945,0.040334978,0.040330002,0.04032901,0.040328812,0.040328773,0.040328765,0.040328764,0.040328763,0.040328763,0.040328763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063590873,0.044387133,0.041118097,0.040485346,0.040359945,0.040334978,0.040330002,0.04032901,0.040328812,0.040328773,0.040328765,0.040328764,0.040328763,0.040328763,0.040328763,-12.328929
-13.444003,1,0.9882832,1,1,0,13.455188,0.72486601,0.39545119,0.53108678,0.97268363,1.2169008,1.5395417,1.756598,1.693006,2.0536027,1.834019,1.5206444,1.6118728,1.9869524,2.095625,1.8030125,1.6334217,-0.38249553,-0.12678241,0.42408227,0.70916575,1.0310079,1.1877199,1.4151484,1.5008017,1.7761112,1.7147877,1.7333307,1.807028,1.9416942,1.7332999,2.1731309,0.063308557,0.044206492,0.040965755,0.040340797,0.040217417,0.040192946,0.040188089,0.040187124,0.040186933,0.040186895,0.040186887,0.040186886,0.040186886,0.040186885,0.040186885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063308557,0.044206492,0.040965755,0.040340797,0.040217417,0.040192946,0.040188089,0.040187124,0.040186933,0.040186895,0.040186887,0.040186886,0.040186886,0.040186885,0.040186885,-12.317994
-13.43651,0.99309415,0.9882832,2,3,0,13.508028,0.71809789,0.39591926,0.53061038,0.97249049,1.216642,1.5396862,1.7568863,1.6927307,2.0542645,1.833705,1.5194629,1.611231,1.9874363,2.0961306,1.802459,1.6325302,-0.38294827,-0.1278094,0.42344255,0.70837818,1.0304957,1.1871231,1.4148559,1.5004227,1.7763186,1.7145034,1.7330193,1.8068813,1.9418562,1.7327144,2.1739289,0.062791675,0.043875851,0.040686719,0.040075902,0.039956166,0.039932589,0.039927942,0.039927026,0.039926845,0.03992681,0.039926803,0.039926801,0.039926801,0.039926801,0.039926801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062791675,0.043875851,0.040686719,0.040075902,0.039956166,0.039932589,0.039927942,0.039927026,0.039926845,0.03992681,0.039926803,0.039926801,0.039926801,0.039926801,0.039926801,-12.298252
-13.884737,0.91183662,0.9882832,1,3,0,13.920908,0.90977418,0.38307811,0.54163146,0.97731308,1.2232682,1.5363998,1.7496924,1.6993614,2.0378216,1.8409972,1.549087,1.6284639,1.9764916,2.0835665,1.8158864,1.6551885,-0.37052781,-0.10148728,0.44055956,0.72913986,1.0445667,1.2031611,1.4232855,1.5107334,1.7718833,1.7217932,1.7411753,1.8110288,1.9381667,1.7474043,2.1545134,0.076971992,0.053001217,0.048308334,0.047250458,0.047004704,0.046947217,0.046933748,0.046930591,0.046929851,0.046929678,0.046929637,0.046929627,0.046929625,0.046929625,0.046929625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076971992,0.053001217,0.048308334,0.047250458,0.047004704,0.046947217,0.046933748,0.046930591,0.046929851,0.046929678,0.046929637,0.046929627,0.046929625,0.046929625,0.046929625,-12.947915
-14.445239,0.87536726,0.9882832,1,1,0,14.471748,1.0567277,0.37378354,0.54750838,0.9802245,1.2274968,1.534695,1.7452629,1.7032176,2.0277197,1.8449368,1.567518,1.640388,1.9709871,2.0759677,1.8238483,1.669636,-0.36153775,-0.08426526,0.45247969,0.74325618,1.0547453,1.2144223,1.4298327,1.5181544,1.7700515,1.7266241,1.7466973,1.8141681,1.9363221,1.7566292,2.1430643,0.087235857,0.059701844,0.053824809,0.052370319,0.051997665,0.051901348,0.051876398,0.051869931,0.051868254,0.05186782,0.051867707,0.051867678,0.05186767,0.051867668,0.051867668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087235857,0.059701844,0.053824809,0.052370319,0.051997665,0.051901348,0.051876398,0.051869931,0.051868254,0.05186782,0.051867707,0.051867678,0.05186767,0.051867668,0.051867668,-13.520211
-14.508815,0.98517951,0.9882832,1,1,0,14.740148,1.0717042,0.37286156,0.5480162,0.98048897,1.2278925,1.534549,1.7448531,1.7035664,2.0267838,1.8452803,1.5692323,1.6415443,1.9705284,2.0752736,1.8245773,1.6709952,-0.36064598,-0.082618983,0.45364507,0.74462251,1.055754,1.2155271,1.4304997,1.5188913,1.7699233,1.7270909,1.7472325,1.8144852,1.936171,1.7574941,2.1420247,0.088253985,0.060371899,0.054373801,0.052876812,0.052489866,0.052388948,0.052362567,0.052355666,0.052353861,0.052353389,0.052353265,0.052353233,0.052353225,0.052353222,0.052353222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088253985,0.060371899,0.054373801,0.052876812,0.052489866,0.052388948,0.052362567,0.052355666,0.052353861,0.052353389,0.052353265,0.052353233,0.052353225,0.052353222,0.052353222,-13.580286
-14.007798,1,0.9882832,1,1,0,14.443935,0.94528437,0.38079004,0.54321642,0.97807255,1.2243508,1.535937,1.7485486,1.7003726,2.0352141,1.8420543,1.5538303,1.6314441,1.9749763,2.0815895,1.8179595,1.6588788,-0.36831471,-0.097131338,0.44352551,0.73267683,1.047074,1.2059562,1.4248661,1.5125602,1.7713365,1.7230074,1.7425587,1.8117917,1.9376554,1.7497678,2.15152,0.079498667,0.054642078,0.049664239,0.048514212,0.048240089,0.048174265,0.048158431,0.048154621,0.048153704,0.048153483,0.04815343,0.048153417,0.048153414,0.048153413,0.048153413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079498667,0.054642078,0.049664239,0.048514212,0.048240089,0.048174265,0.048158431,0.048154621,0.048153704,0.048153483,0.04815343,0.048153417,0.048153414,0.048153413,0.048153413,-13.082527
-13.597821,1,0.9882832,1,1,0,13.910631,0.81022105,0.38964182,0.53649423,0.97496998,1.2200018,1.5379167,1.7531932,1.6961956,2.0458082,1.8375886,1.534631,1.6197577,1.981519,2.0896608,1.8094457,1.6440509,-0.37687648,-0.11449737,0.43191781,0.71873588,1.0373716,1.1950452,1.4188768,1.5054813,1.7738403,1.7181854,1.7370994,1.8088785,1.939866,1.7402282,2.1638332,0.069723771,0.048321152,0.044418657,0.043604452,0.043429991,0.043392396,0.043384286,0.043382535,0.043382157,0.043382076,0.043382058,0.043382054,0.043382054,0.043382053,0.043382053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069723771,0.048321152,0.044418657,0.043604452,0.043429991,0.043392396,0.043384286,0.043382535,0.043382157,0.043382076,0.043382058,0.043382054,0.043382054,0.043382053,0.043382053,-12.590306
-13.413648,0.99528287,0.9882832,2,3,0,13.630992,0.68905093,0.39794073,0.52847587,0.97164092,1.2155083,1.5403362,1.7581567,1.6915065,2.0571864,1.8322991,1.5142596,1.6084492,1.9896131,2.0983594,1.8000016,1.6286149,-0.38490351,-0.13231586,0.42066457,0.70494651,1.0282854,1.1845328,1.4136071,1.4987814,1.7772595,1.7132548,1.7316601,1.8062525,1.9425835,1.7301346,2.177467,0.060559392,0.042449096,0.039479691,0.038928023,0.038823245,0.038803262,0.038799447,0.038798719,0.03879858,0.038798554,0.038798549,0.038798548,0.038798548,0.038798548,0.038798548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060559392,0.042449096,0.039479691,0.038928023,0.038823245,0.038803262,0.038799447,0.038798719,0.03879858,0.038798554,0.038798549,0.038798548,0.038798548,0.038798548,0.038798548,-12.217286
-13.672319,0.94438292,0.9882832,1,3,0,13.708071,0.83961679,0.38768042,0.53812811,0.9756963,1.2210035,1.5374314,1.752111,1.697186,2.0433376,1.8386703,1.5390905,1.622383,1.9799032,2.0877713,1.8114536,1.6474697,-0.37497934,-0.11052252,0.4345222,0.72188728,1.0395217,1.1974868,1.4201738,1.5070534,1.773192,1.7192855,1.7383357,1.8095149,1.9393201,1.7424388,2.1609267,0.071889717,0.049715792,0.045581558,0.044697802,0.04450358,0.044460638,0.044451131,0.044449026,0.044448559,0.044448456,0.044448433,0.044448428,0.044448427,0.044448427,0.044448427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071889717,0.049715792,0.045581558,0.044697802,0.04450358,0.044460638,0.044451131,0.044449026,0.044448559,0.044448456,0.044448433,0.044448428,0.044448427,0.044448427,0.044448427,-12.692264
-13.522972,1,0.9882832,1,1,0,13.641981,0.77547239,0.39198613,0.53441949,0.97407189,1.218775,1.5385368,1.7545299,1.6949569,2.0488639,1.8362174,1.5291323,1.6165947,1.9835895,2.0919997,1.806942,1.6398556,-0.37914399,-0.11935744,0.42877846,0.71491803,1.0348024,1.1921068,1.4173512,1.5035977,1.7746914,1.7168413,1.7355988,1.8081253,1.9405643,1.7375042,2.1674556,0.067134975,0.046658057,0.043027196,0.0422924,0.042139873,0.042108046,0.042101398,0.042100009,0.042099719,0.042099658,0.042099645,0.042099643,0.042099642,0.042099642,0.042099642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067134975,0.046658057,0.043027196,0.0422924,0.042139873,0.042108046,0.042101398,0.042100009,0.042099719,0.042099658,0.042099645,0.042099643,0.042099642,0.042099642,0.042099642,-12.474714
-13.413637,0.99967637,0.9882832,1,3,0,13.505956,0.68903041,0.39794217,0.52847431,0.97164031,1.2155075,1.5403367,1.7581576,1.6915057,2.0571885,1.8322981,1.5142558,1.6084472,1.9896147,2.098361,1.7999998,1.6286121,-0.3849049,-0.1323191,0.42066259,0.70494405,1.0282838,1.184531,1.4136062,1.4987802,1.7772602,1.7132539,1.7316591,1.8062521,1.942584,1.7301327,2.1774696,0.060557807,0.042448084,0.039478833,0.038927205,0.038822437,0.038802457,0.038798643,0.038797915,0.038797776,0.038797749,0.038797744,0.038797743,0.038797743,0.038797743,0.038797743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060557807,0.042448084,0.039478833,0.038927205,0.038822437,0.038802457,0.038798643,0.038797915,0.038797776,0.038797749,0.038797744,0.038797743,0.038797743,0.038797743,0.038797743,-12.217231
-13.407785,0.99998715,0.9882832,1,3,0,13.412511,0.67183258,0.39914879,0.5271377,0.97112125,1.2148183,1.5407458,1.7589364,1.6907467,2.0589838,1.8314181,1.511069,1.6067797,1.9909841,2.0997269,1.7984783,1.6262232,-0.38607199,-0.13506702,0.41899242,0.70287141,1.026966,1.1829747,1.4128725,1.4977968,1.777858,1.7124913,1.730836,1.8058805,1.9430401,1.7285511,2.1796556,0.059225353,0.041597261,0.038756659,0.03823884,0.038142406,0.038124376,0.038121002,0.038120371,0.038120253,0.038120231,0.038120227,0.038120226,0.038120226,0.038120226,0.038120226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059225353,0.041597261,0.038756659,0.03823884,0.038142406,0.038124376,0.038121002,0.038120371,0.038120253,0.038120231,0.038120227,0.038120226,0.038120226,0.038120226,0.038120226,-12.172443
-15.158472,0.63724311,0.9882832,1,3,0,15.715956,0.36206517,0.42220768,0.48829282,0.95980447,1.1997272,1.5531018,1.7775648,1.6701553,2.1038766,1.8057154,1.4346216,1.5750643,2.0315299,2.1316405,1.757506,1.5709504,-0.40837543,-0.20032499,0.38532841,0.65877122,1.0024617,1.151122,1.4011349,1.4778601,1.796271,1.6936686,1.7127784,1.7996763,1.9560203,1.6895702,2.2367328,0.033761728,0.02527936,0.024447971,0.024359624,0.024350158,0.024349143,0.024349034,0.024349022,0.024349021,0.024349021,0.024349021,0.024349021,0.024349021,0.024349021,0.024349021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033761728,0.02527936,0.024447971,0.024359624,0.024350158,0.024349143,0.024349034,0.024349022,0.024349021,0.024349021,0.024349021,0.024349021,0.024349021,0.024349021,0.024349021,-12.175302
-14.605422,1,0.9882832,1,1,0,15.193302,0.4025812,0.41904138,0.49567424,0.96144378,1.2020269,1.5507074,1.7744981,1.6739263,2.0961095,1.8106402,1.4473336,1.5792242,2.0238188,2.1265556,1.7649841,1.5798612,-0.40531287,-0.18936913,0.39011644,0.66544725,1.0056849,1.1558188,1.4024122,1.4808058,1.7927304,1.6969618,1.7155866,1.8003747,1.953621,1.6962592,2.2265784,0.037258227,0.02754825,0.026500662,0.026377226,0.026362536,0.026360786,0.026360577,0.026360552,0.026360549,0.026360549,0.026360549,0.026360549,0.026360549,0.026360549,0.026360549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037258227,0.02754825,0.026500662,0.026377226,0.026362536,0.026360786,0.026360577,0.026360552,0.026360549,0.026360549,0.026360549,0.026360549,0.026360549,0.026360549,0.026360549,-12.030798
-15.819103,0.76404568,0.9882832,1,1,0,15.888092,0.32521723,0.42512915,0.48061042,0.9583279,1.197537,1.5556042,1.7805744,1.6662707,2.1117183,1.8005588,1.4220408,1.5713943,2.039516,2.1365313,1.7498119,1.5622539,-0.41120119,-0.21129576,0.38090347,0.6523803,0.9995649,1.1466496,1.4000925,1.475039,1.7999426,1.6903025,1.7100686,1.799107,1.9584774,1.682834,2.2470766,0.030535583,0.023166622,0.022514352,0.022452207,0.022446245,0.022445673,0.022445618,0.022445613,0.022445613,0.022445613,0.022445613,0.022445613,0.022445613,0.022445613,0.022445613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030535583,0.023166622,0.022514352,0.022452207,0.022446245,0.022445673,0.022445618,0.022445613,0.022445613,0.022445613,0.022445613,0.022445613,0.022445613,0.022445613,0.022445613,-12.37673
-13.424756,0.94604476,0.9882832,1,3,0,16.202973,0.7055786,0.396788,0.52970865,0.97212845,1.216158,1.5399603,1.7574271,1.6922117,2.0555074,1.833111,1.5172471,1.6100374,1.9883542,2.0970794,1.8014165,1.6308606,-0.38378854,-0.12973165,0.42225174,0.70690952,1.0295455,1.1860124,1.4143163,1.4997183,1.7767139,1.7139711,1.7324382,1.8066101,1.9421633,1.7316161,2.1754309,0.061832344,0.043262471,0.040168399,0.039583384,0.039470231,0.039448249,0.039443975,0.039443144,0.039442983,0.039442951,0.039442945,0.039442944,0.039442944,0.039442944,0.039442944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061832344,0.043262471,0.040168399,0.039583384,0.039470231,0.039448249,0.039443975,0.039443144,0.039442983,0.039442951,0.039442945,0.039442944,0.039442944,0.039442944,0.039442944,-12.262583
-13.553346,0.98598729,0.9882832,2,3,0,13.555274,0.55813935,0.40731348,0.5166656,0.96737984,1.2099026,1.5439993,1.7646499,1.6849616,2.0722878,1.8245255,1.4877236,1.5954022,2.001834,2.1097137,1.7869223,1.6089282,-0.39396919,-0.15500497,0.40744416,0.68831892,1.0180975,1.1722149,1.408165,1.4910412,1.7826968,1.7069113,1.7250012,1.803454,1.9466096,1.7169016,2.1961182,0.05020919,0.035847694,0.033823539,0.033504771,0.033453726,0.033445531,0.033444215,0.033444003,0.033443969,0.033443964,0.033443963,0.033443963,0.033443963,0.033443963,0.033443963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05020919,0.035847694,0.033823539,0.033504771,0.033453726,0.033445531,0.033444215,0.033444003,0.033443969,0.033443964,0.033443963,0.033443963,0.033443963,0.033443963,0.033443963,-11.954288
-13.8787,0.92543148,0.9882832,1,1,0,13.879288,0.48567488,0.412694,0.50809098,0.9647166,1.2064125,1.5467158,1.7688976,1.6803847,2.0823891,1.8188706,1.4703554,1.5878977,2.0108053,2.1170562,1.7778118,1.5962936,-0.39917343,-0.16974405,0.39959452,0.67815297,1.0123334,1.1648588,1.405352,1.4864497,1.7867728,1.7027067,1.7208565,1.8019645,1.9495041,1.7081214,2.2088959,0.04426756,0.032053328,0.030509104,0.03029306,0.030262422,0.030258068,0.03025745,0.030257362,0.030257349,0.030257347,0.030257347,0.030257347,0.030257347,0.030257347,0.030257347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04426756,0.032053328,0.030509104,0.03029306,0.030262422,0.030258068,0.03025745,0.030257362,0.030257349,0.030257347,0.030257347,0.030257347,0.030257347,0.030257347,0.030257347,-11.91657
-13.447236,0.99869922,0.9882832,1,3,0,13.80114,0.60644279,0.40380419,0.521496,0.96903582,1.2120703,1.5424885,1.7620945,1.6875981,2.0663045,1.8277054,1.4981612,1.6003065,1.9968077,2.1052576,1.7921814,1.6166164,-0.39057487,-0.14612343,0.4124614,0.69469246,1.0218964,1.1768922,1.4101299,1.4939698,1.7804371,1.7094092,1.7275696,1.8044763,1.9449656,1.7221268,2.1886592,0.054084454,0.03831831,0.035955338,0.035557388,0.035489104,0.035477349,0.035475325,0.035474976,0.035474916,0.035474906,0.035474904,0.035474904,0.035474904,0.035474904,0.035474904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054084454,0.03831831,0.035955338,0.035557388,0.035489104,0.035477349,0.035475325,0.035474976,0.035474916,0.035474906,0.035474904,0.035474904,0.035474904,0.035474904,0.035474904,-12.028007
-13.652764,0.95291148,0.9882832,2,3,0,13.827226,0.53002888,0.40938395,0.51354735,0.9663714,1.2085838,1.5449825,1.7662349,1.6832835,2.0760316,1.822471,1.4812479,1.5925081,2.0050915,2.1124643,1.7835795,1.6041942,-0.39597183,-0.16050181,0.40444571,0.68446643,1.0158692,1.1694128,1.407052,1.4892909,1.7841719,1.7053528,1.7234378,1.8028685,1.9476663,1.713642,2.2008279,0.047922795,0.034389051,0.032555501,0.032278932,0.032236564,0.032230058,0.032229059,0.032228905,0.032228882,0.032228878,0.032228878,0.032228877,0.032228877,0.032228877,0.032228877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047922795,0.034389051,0.032555501,0.032278932,0.032236564,0.032230058,0.032229059,0.032228905,0.032228882,0.032228878,0.032228878,0.032228877,0.032228877,0.032228877,0.032228877,-11.927823
-13.458776,0.99984131,0.9882832,1,3,0,13.607165,0.59903111,0.40433872,0.52079459,0.96878811,1.2117456,1.5427069,1.7624736,1.6872122,2.0671884,1.8272438,1.4966127,1.5995603,1.9975357,2.10592,1.791411,1.6154714,-0.39109189,-0.14744355,0.41170246,0.69373374,1.0213163,1.1761852,1.4098246,1.4935264,1.7807628,1.7090393,1.7271846,1.8043184,1.9452047,1.7213536,2.1897556,0.053494176,0.03794202,0.035631884,0.035246617,0.035181172,0.035170021,0.035168119,0.035167795,0.03516774,0.03516773,0.035167729,0.035167729,0.035167729,0.035167729,0.035167729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053494176,0.03794202,0.035631884,0.035246617,0.035181172,0.035170021,0.035168119,0.035167795,0.03516774,0.03516773,0.035167729,0.035167729,0.035167729,0.035167729,0.035167729,-12.014645
